app_id,country,region_installs,avg_session_duration_minutes,avg_rating,revenue_usd,active_users,daus,maus,language,quarter,year
APP_083578,India,7723,6.07,3.6,235004.35,4178,3957,3607,ar,Q4,2026
APP_035287,Brazil,47688,8.69,3.8,398153.03,9137,7447,12749,ko,Q3,2026
APP_058793,Bangladesh,38,10.35,4.0,553664.67,28,2,32,vi,Q1,2025
APP_010715,Indonesia,244,6.48,2.5,688233.88,41,12,38,id,Q4,2025
APP_083564,India,138415,71.61,4.5,708704.0,90546,30913,212853,ar,Q2,2025
APP_033237,Saudi Arabia,19,11.53,4.4,730371.67,5,3,17,zh,Q1,2024
APP_069565,Indonesia,8521,19.72,3.5,302473.45,979,1616,11190,de,Q3,2025
APP_067366,South Korea,11366,14.8,3.3,817759.27,12430,635,22319,fr,Q2,2026
APP_088111,Indonesia,12996,8.3,3.1,154891.72,3317,679,22852,hi,Q4,2024
APP_044326,India,99076,11.19,4.5,207891.68,44904,7618,64935,ar,Q4,2026
APP_063642,United States,308,8.87,4.3,383903.25,729,103,263,en,Q1,2025
APP_091404,Vietnam,17625,8.68,3.9,665115.5,5693,1832,13288,en,Q3,2024
APP_055356,Brazil,127,12.18,2.7,680618.16,14,20,194,fr,Q2,2025
APP_016914,India,17,3.33,2.3,684119.96,34,36,43,tr,Q4,2025
APP_031294,Australia,167,13.12,3.5,806597.95,77,23,189,fr,Q1,2025
APP_000409,India,4121,13.08,3.9,766107.9,403,171,3083,fr,Q2,2024
APP_035504,Mexico,200604,17.62,4.3,329806.17,136632,20803,229694,id,Q2,2026
APP_081353,Japan,831,4.17,2.5,47163.3,1930,446,3171,de,Q3,2024
APP_088986,Mexico,31,15.75,1.7,581021.52,5,24,99,th,Q3,2024
APP_042462,India,16,6.25,5.0,492401.37,5,3,16,vi,Q2,2025
APP_091446,India,141,9.69,4.1,862584.46,94,64,245,pt,Q4,2024
APP_082789,United States,4952,7.67,4.6,980286.68,923,1041,3007,ja,Q4,2026
APP_059491,United States,80,7.32,2.4,79103.75,648,5,392,ru,Q1,2025
APP_023480,Vietnam,2306,4.31,3.8,763158.46,230,254,2669,ko,Q1,2025
APP_061198,Japan,352,28.01,3.9,719416.9,220,228,1073,th,Q3,2025
APP_055958,Japan,1184,11.75,3.6,638103.67,218,280,1339,tr,Q1,2024
APP_094656,United States,2931,19.5,3.0,450936.19,268,150,2858,ar,Q3,2026
APP_005604,India,15,16.55,1.8,857821.77,25,12,26,hi,Q2,2025
APP_093079,United States,118,1.49,3.1,840304.01,44,16,113,tr,Q3,2026
APP_014001,United States,785,32.58,4.0,578966.64,108,59,19,vi,Q1,2025
APP_009925,Pakistan,19,2.9,2.7,303393.03,8,4,11,pt,Q2,2026
APP_096500,Vietnam,71,4.49,4.8,307768.89,6,12,98,hi,Q4,2025
APP_007471,Japan,4452,17.9,4.7,974274.1,2236,768,2402,id,Q4,2026
APP_085439,Indonesia,1424,24.38,5.0,390883.67,656,202,1707,ja,Q1,2026
APP_053914,Indonesia,3246,5.44,3.7,775913.67,185,38,2952,hi,Q4,2024
APP_069864,Russia,11,9.21,4.3,605976.86,5,2,10,hi,Q2,2024
APP_097558,India,50064,37.67,2.8,792483.88,21174,29282,169982,ja,Q4,2024
APP_039097,United States,189940,16.07,4.8,469471.96,95120,21849,162722,hi,Q4,2026
APP_018813,United States,11,12.62,3.1,124029.91,5,2,11,en,Q3,2024
APP_095393,Netherlands,3797,5.95,2.6,226598.22,1108,667,1311,es,Q3,2025
APP_032575,Germany,166,9.22,3.2,97346.15,86,1,90,fr,Q3,2024
APP_031971,United States,756,4.95,4.8,307383.91,1065,183,143,hi,Q1,2024
APP_091152,United States,150624,1.19,4.3,445907.47,812221,3766,1573820,hi,Q1,2026
APP_049663,South Korea,1005,22.54,3.3,154486.65,672,86,661,tr,Q2,2026
APP_094510,Brazil,6202,9.72,3.9,830593.33,3954,2702,5007,en,Q2,2026
APP_003217,Italy,43590,20.56,4.7,22922.18,3293,3303,23890,th,Q1,2026
APP_015416,Bangladesh,333,5.3,3.3,642301.59,773,194,1066,fr,Q2,2026
APP_087213,Netherlands,238,7.08,4.2,132360.8,32,213,1957,pt,Q4,2025
APP_032242,South Korea,38,16.1,1.0,603477.18,89,44,238,hi,Q1,2026
APP_045426,Russia,99082,18.27,3.5,240966.56,93097,21323,81394,vi,Q3,2024
APP_059670,Indonesia,2584,21.83,5.0,596839.76,407,264,21,de,Q4,2026
APP_095312,United States,138,6.15,2.9,959713.11,109,55,26,zh,Q3,2025
APP_079165,Japan,764013,29.2,4.7,147555.45,158698,98365,302269,en,Q1,2024
APP_095634,Indonesia,73,31.44,4.6,171694.28,26,3,69,es,Q2,2024
APP_007519,Turkey,13038,38.54,3.2,852764.4,4799,1871,4216,es,Q2,2024
APP_086759,Canada,1458,26.3,3.2,756234.03,822,33,741,tr,Q4,2026
APP_083507,Indonesia,122,30.68,3.5,181641.38,147,17,94,ru,Q3,2024
APP_086081,United States,230,28.15,3.8,600716.63,95,17,198,vi,Q2,2025
APP_083539,Egypt,30,8.75,2.5,84357.86,32,26,17,ru,Q4,2026
APP_030864,India,1169,11.8,4.8,187287.92,618,227,1521,th,Q1,2026
APP_069017,Russia,10540,45.3,3.8,316154.02,3053,2244,4894,th,Q2,2024
APP_049613,India,10,16.52,4.9,387908.01,5,1,10,en,Q4,2026
APP_031951,Mexico,8931,35.84,3.2,442181.49,4846,1480,15287,id,Q1,2026
APP_066551,Brazil,3218,12.04,4.2,678959.07,124104,2613,116450,hi,Q2,2024
APP_098903,India,725,5.52,5.0,434398.31,118,429,410,vi,Q2,2026
APP_015322,Germany,783,8.08,2.8,971832.38,2445,1315,6178,en,Q4,2024
APP_018750,United States,83,4.13,3.3,352053.26,293,55,574,tr,Q3,2024
APP_023275,Pakistan,23,15.74,4.0,967016.73,10,4,14,vi,Q3,2026
APP_053673,India,44,4.54,3.8,481439.2,19,1,23,ru,Q1,2025
APP_034430,Brazil,440,7.98,2.2,387056.73,205,149,768,zh,Q3,2024
APP_027944,United States,717,22.68,2.8,469560.68,48,159,572,id,Q4,2025
APP_032262,Spain,6873,34.89,4.5,131443.61,3027,212,9826,ko,Q4,2026
APP_066114,Spain,9299,28.88,3.9,480550.75,6100,1725,1018,de,Q3,2024
APP_071325,Russia,427,2.98,3.5,795350.22,52,70,438,th,Q2,2025
APP_034602,Malaysia,63,23.85,5.0,255618.79,4422,2330,9250,pt,Q1,2024
APP_032880,United States,204,14.81,3.5,15416.7,86,57,137,hi,Q1,2025
APP_028250,France,29093,9.2,5.0,903704.98,2090,2313,32695,th,Q1,2025
APP_080323,South Africa,7388,10.23,2.6,811228.93,4155,1523,33703,de,Q2,2025
APP_019911,Philippines,24391,21.18,3.8,340744.28,12772,1912,3974,ko,Q1,2025
APP_014463,Indonesia,150091,18.63,4.6,507638.02,85680,61965,323310,ru,Q2,2026
APP_026934,India,2429,7.34,3.0,513726.95,643,302,757,ar,Q2,2024
APP_066591,India,96,30.71,4.2,724474.08,120,64,179,ja,Q4,2024
APP_032711,Mexico,1120,13.5,3.6,865777.07,1497,358,372,ar,Q4,2026
APP_074268,United States,31,21.09,4.6,397595.0,28,9,23,ar,Q2,2026
APP_090484,Vietnam,10,4.21,3.8,124837.71,5,1,11,id,Q3,2026
APP_098078,Japan,22700,4.65,3.5,108061.7,12235,864,16676,de,Q2,2024
APP_042184,Australia,12080,6.95,5.0,624086.96,3681,471,14158,fr,Q3,2025
APP_089116,United Kingdom,20,4.57,5.0,432531.14,26,6,31,tr,Q2,2024
APP_059846,Turkey,30036,3.67,4.6,408205.65,22648,6539,15159,id,Q3,2026
APP_053665,Japan,15,51.53,3.0,416239.51,7,4,15,fr,Q3,2025
APP_097245,Nigeria,1818,10.96,3.3,486135.99,77,155,1617,ru,Q4,2025
APP_057300,Vietnam,18281,6.1,4.5,83179.2,12334,2693,20598,en,Q1,2024
APP_060032,Colombia,6802,18.81,4.6,192350.8,4308,1808,9137,ja,Q2,2024
APP_018748,Bangladesh,1522,6.41,2.9,783444.92,793,628,2273,id,Q3,2024
APP_038630,Russia,1552,21.91,3.7,191241.22,90,239,611,vi,Q1,2024
APP_040024,United States,10638,14.43,4.3,931105.38,2488,1377,11282,de,Q3,2026
APP_003087,Brazil,633280,14.34,4.6,552135.49,316379,69086,495438,zh,Q2,2026
APP_052670,United States,32636,9.63,4.4,887949.77,22019,1736,40976,vi,Q4,2024
APP_068737,Indonesia,20,13.29,3.5,783749.35,11,3,25,id,Q2,2025
APP_068942,India,12348,36.88,4.7,208871.16,3887,2592,7581,th,Q3,2025
APP_024073,Kenya,13,10.28,3.4,59645.79,5,3,15,ja,Q3,2025
APP_015234,India,1665,13.32,4.7,105835.64,2291,1176,4768,id,Q1,2026
APP_067544,Russia,1429,26.3,4.5,417122.5,869,450,1256,en,Q4,2025
APP_081228,Brazil,2600,28.78,1.9,522182.44,1078,290,1124,ko,Q2,2025
APP_083372,Kenya,9035,43.1,4.2,965684.36,4457,205,3501,th,Q4,2024
APP_070288,UAE,441,13.8,3.7,246581.1,412,284,1936,de,Q2,2024
APP_030915,United States,6278,48.6,4.6,209244.7,2947,1238,8599,hi,Q4,2026
APP_004466,Germany,433,5.24,3.0,85408.48,109,31,357,de,Q3,2024
APP_021923,Russia,1557,1.81,5.0,66040.19,1779,618,3130,es,Q1,2025
APP_034436,Indonesia,236,7.0,3.9,885259.11,290,10,547,ru,Q1,2026
APP_086324,Brazil,7342,13.85,2.5,217666.27,4865,518,5936,ru,Q2,2025
APP_039271,Turkey,4487,96.35,4.1,855930.73,1211,260,6751,id,Q1,2026
APP_084651,Spain,16,6.1,4.2,325804.66,12,2,24,en,Q4,2026
APP_059989,Mexico,47,26.33,2.4,488148.61,31,7,17,ar,Q2,2026
APP_055994,India,10,3.85,2.1,58651.74,5,1,10,ja,Q2,2026
APP_064143,Singapore,64,10.04,2.9,679998.57,35,5,45,hi,Q2,2025
APP_023310,United States,22865,21.01,2.9,504227.79,15947,4764,41183,de,Q2,2024
APP_003797,Mexico,138,13.18,4.5,767016.54,79,88,61,vi,Q3,2024
APP_019272,Japan,47,31.52,2.4,187863.38,14,10,24,zh,Q1,2025
APP_052376,Italy,39,7.37,2.8,145653.81,15,1,33,fr,Q2,2024
APP_080285,India,444,11.91,1.2,839405.72,78,7,342,tr,Q1,2026
APP_053252,Pakistan,402,14.58,4.0,892808.29,235,74,249,ar,Q4,2025
APP_053630,Mexico,74739,20.7,4.6,108578.4,14619,1218,28397,ja,Q4,2024
APP_064219,Turkey,1083,19.06,5.0,903591.15,39,44,14847,vi,Q4,2025
APP_007943,United States,6961,11.46,4.7,908503.8,387,158,8760,fr,Q4,2024
APP_001310,India,5356,21.39,1.7,629930.65,2303,160,2938,es,Q4,2026
APP_086058,South Korea,728,13.49,3.1,82821.38,143,69,151,tr,Q2,2024
APP_013560,United States,123,7.82,4.2,118586.02,7,5,52,hi,Q4,2024
APP_049692,Kenya,647,12.5,5.0,844000.85,280,11,216,ja,Q4,2024
APP_065825,Canada,4043,9.27,4.9,315772.56,2651,2309,5312,tr,Q2,2024
APP_077030,Japan,134,46.27,2.9,161326.45,116,62,175,id,Q4,2024
APP_074394,India,1324,9.03,4.4,419323.59,465,458,1299,ko,Q4,2024
APP_012376,Thailand,9841,15.35,3.9,950189.8,5028,955,2791,pt,Q3,2025
APP_033041,Mexico,233,3.25,4.8,743801.12,336,121,849,ru,Q4,2026
APP_069047,Indonesia,10,11.81,4.2,761222.03,5,1,10,es,Q3,2024
APP_075388,Malaysia,29964,40.21,4.0,944724.33,20156,5702,1563,pt,Q2,2024
APP_023593,India,20,7.84,2.4,929688.95,8,1,18,fr,Q3,2026
APP_091859,India,67,10.39,2.3,218857.83,8,27,47,pt,Q4,2026
APP_079056,India,10,22.54,3.2,45194.16,8,2,11,ja,Q3,2026
APP_075357,India,24,47.11,3.3,801044.43,16,2,37,ko,Q3,2024
APP_067980,Russia,2658,12.29,2.9,299931.3,992,360,1777,zh,Q4,2026
APP_016398,Saudi Arabia,22,4.49,2.6,617148.32,9,1,12,ja,Q2,2026
APP_046302,Indonesia,110445,7.75,3.3,257264.27,76685,38167,46030,de,Q4,2024
APP_008161,Thailand,163546,39.49,4.6,982417.51,50254,7566,312731,es,Q1,2024
APP_063227,United States,482,29.64,3.5,254517.94,263,121,424,th,Q3,2025
APP_025268,Indonesia,114,5.99,3.9,21985.72,18,23,128,de,Q4,2025
APP_043244,Italy,408,12.96,5.0,841160.91,186,12,66,hi,Q2,2025
APP_022567,Pakistan,1149,15.2,3.2,984923.2,692,290,988,pt,Q2,2024
APP_010342,Indonesia,10652,63.34,3.6,608108.81,1108,1925,6908,vi,Q2,2026
APP_083721,Pakistan,97539,25.43,3.9,114413.63,1803,3460,96378,ja,Q3,2026
APP_011940,Philippines,3755,23.4,3.0,992625.76,2033,1112,1925,vi,Q4,2024
APP_067385,Germany,47,5.53,2.6,163750.71,14,2,26,th,Q3,2026
APP_056307,India,1050,6.98,4.8,226926.62,1156,522,249,vi,Q4,2026
APP_002827,Canada,317,17.46,1.2,195451.21,128,31,200,ja,Q2,2025
APP_088426,Bangladesh,1375,20.19,2.4,576464.33,642,319,418,de,Q3,2025
APP_095737,South Africa,308,16.59,3.4,704690.11,117,26,246,fr,Q4,2026
APP_041159,France,8648,4.57,3.3,628161.96,2009,307,1703,ko,Q3,2026
APP_037651,Spain,18293,35.13,3.3,321808.43,6860,4945,22895,de,Q2,2024
APP_041578,Turkey,725,29.75,4.8,779086.03,214,521,1425,hi,Q4,2024
APP_006863,Japan,1979,28.79,4.9,829398.74,4475,1039,2654,id,Q2,2025
APP_074637,Pakistan,22,20.89,3.5,868430.83,168,90,338,fr,Q2,2024
APP_066740,Japan,36095,16.88,4.9,965143.18,7707,3640,38303,ar,Q4,2026
APP_090494,Indonesia,158,5.51,4.2,342753.23,103,11,220,vi,Q1,2025
APP_053335,France,524,12.49,5.0,991834.79,300,57,385,pt,Q2,2024
APP_014330,Singapore,2371,9.78,4.6,763666.5,1166,376,221,pt,Q2,2025
APP_081792,Vietnam,2529,16.48,3.1,284713.17,380,404,1876,ko,Q1,2025
APP_029824,Brazil,761,17.67,3.4,218687.06,299,165,578,en,Q4,2024
APP_030054,Russia,139,26.75,4.9,171248.38,17,42,199,es,Q2,2026
APP_071036,United Kingdom,11354,8.77,3.8,175731.1,2203,4822,15839,en,Q4,2024
APP_016216,Bangladesh,2071,2.48,3.7,270377.66,429,76,1500,vi,Q2,2026
APP_074592,Argentina,80206,7.65,4.3,354519.6,41801,21032,70267,ja,Q4,2026
APP_078699,Australia,14472,9.73,3.3,637083.8,7828,6701,17546,hi,Q2,2026
APP_026270,Japan,189841,3.49,5.0,469677.4,88940,6579,199334,id,Q3,2024
APP_022346,India,43060,10.18,3.3,474679.86,10744,9344,19815,ja,Q2,2024
APP_087943,United States,593,2.08,2.9,42541.87,172,144,1078,pt,Q2,2026
APP_047354,Turkey,1495,74.65,3.4,793668.45,530,382,328,de,Q1,2026
APP_073031,Brazil,1656,40.69,5.0,377019.38,4082,2892,4875,zh,Q3,2026
APP_068003,Brazil,67,19.08,4.2,29850.2,235,19,516,en,Q2,2025
APP_047138,Colombia,148897,79.58,5.0,608995.57,300045,146587,671614,tr,Q4,2026
APP_044278,Mexico,241760,8.73,4.8,288270.29,325304,4288,44443,ar,Q3,2024
APP_051833,Canada,1037,2.99,2.4,205171.62,1696,683,4941,de,Q4,2026
APP_037087,Philippines,152,9.12,3.2,368209.8,62,47,264,zh,Q4,2024
APP_048254,Russia,108,10.16,3.0,724222.11,16,11,120,th,Q2,2024
APP_002854,Vietnam,1277,24.08,3.1,348396.05,3416,804,2097,ru,Q4,2025
APP_010136,Saudi Arabia,178,11.64,4.4,703647.65,187,62,321,ar,Q3,2026
APP_040044,United States,24,14.24,3.4,903897.46,32,29,26,ko,Q4,2025
APP_068474,Canada,187367,13.75,4.3,989440.03,92895,26493,27365,fr,Q4,2026
APP_064939,Bangladesh,116,6.21,3.0,463354.16,1532,137,3069,ja,Q4,2025
APP_082440,Germany,8884,9.93,4.2,427094.8,2819,195,5230,es,Q2,2025
APP_060764,Indonesia,23510,7.81,3.4,382203.62,131,3715,5517,hi,Q3,2024
APP_099765,India,17,4.1,4.1,616018.38,57,12,58,hi,Q3,2026
APP_024455,Turkey,26,29.22,4.6,479258.99,6,2,26,vi,Q3,2024
APP_025290,United States,469,12.47,3.0,40189.38,993,235,2282,pt,Q3,2026
APP_088785,United Kingdom,4371374,11.39,4.3,685150.34,1524684,678223,3965542,pt,Q2,2025
APP_077140,Netherlands,92,6.11,3.5,260192.84,35,113,172,vi,Q4,2025
APP_084085,Brazil,4105,9.39,3.5,508336.61,1432,1022,135,ru,Q4,2025
APP_076541,Japan,167,13.77,3.2,40603.64,27,54,103,ar,Q1,2025
APP_095192,Thailand,27683,14.89,4.0,750849.95,20134,3413,36550,hi,Q3,2026
APP_075903,Canada,66,11.03,1.4,501669.0,52,20,103,ar,Q1,2026
APP_038986,Pakistan,17878,45.69,3.7,423977.96,1920,1982,17356,fr,Q4,2024
APP_000332,France,35,4.44,2.4,646429.13,24,9,30,ru,Q3,2025
APP_093552,India,117,3.02,3.0,761352.91,218,86,286,fr,Q1,2026
APP_098070,Indonesia,763,6.57,3.1,465241.1,215,5,961,hi,Q1,2025
APP_046768,Malaysia,10,11.07,4.1,739157.68,5,1,10,ko,Q2,2026
APP_003412,Netherlands,251,19.4,3.4,547302.49,121,10,111,ja,Q3,2026
APP_010099,Italy,31,21.51,3.3,394542.02,23,7,32,pt,Q1,2026
APP_065318,India,10,7.85,5.0,844548.63,5,1,10,pt,Q1,2026
APP_018360,South Korea,8437,10.68,4.6,969130.05,3598,336,4529,vi,Q2,2025
APP_046322,Brazil,399,60.88,2.7,617370.97,80,15,221,es,Q4,2024
APP_021007,Pakistan,72924,6.51,3.6,473107.38,72101,3900,102353,ko,Q3,2024
APP_035948,United Kingdom,361,5.37,2.8,739032.59,87,94,164,ko,Q4,2024
APP_033594,India,169,15.33,4.6,341705.09,63,20,33,th,Q3,2025
APP_008292,South Africa,118,18.83,3.1,311553.33,14,87,250,ja,Q1,2024
APP_008135,UAE,428406,3.67,3.1,613313.89,173806,10201,215761,ko,Q2,2025
APP_082668,Indonesia,37,3.14,2.0,223174.92,4569,1203,95,fr,Q2,2025
APP_018750,Japan,437,3.38,3.5,174043.28,64,11,464,tr,Q2,2024
APP_066992,Brazil,76,8.06,3.6,70798.7,47,26,102,ja,Q4,2026
APP_062968,South Africa,160137,49.48,4.1,604884.14,609870,327242,322841,th,Q4,2026
APP_043687,Russia,482,20.04,3.9,295545.61,1254,285,670,ru,Q2,2024
APP_014894,India,10,7.35,3.5,298904.69,5,1,10,fr,Q3,2024
APP_017970,United States,76361,9.45,4.0,901811.79,43855,13985,46024,ko,Q3,2024
APP_054907,France,159,12.7,3.0,670167.63,60,28,172,ja,Q3,2026
APP_048371,United States,10,4.41,3.5,584124.98,5,1,10,id,Q4,2025
APP_042364,Brazil,160,6.21,2.4,673170.99,15,29,289,vi,Q1,2026
APP_023028,Russia,105,25.1,4.9,579528.15,342,151,358,en,Q2,2025
APP_068603,Brazil,159,4.41,4.8,780665.88,22,9,159,es,Q4,2025
APP_028045,France,1387,27.13,3.9,717770.19,291,70,617,en,Q3,2025
APP_039080,South Korea,36342,13.17,2.8,918606.29,26681,11689,22010,id,Q3,2025
APP_058687,Pakistan,4808,23.44,1.2,570279.62,4237,473,5759,ja,Q1,2026
APP_015661,Canada,172,23.0,3.3,934774.79,20,2,171,hi,Q4,2024
APP_092651,United Kingdom,249,5.23,3.0,607395.91,201,151,277,de,Q2,2024
APP_024152,South Korea,10,2.85,4.3,643298.76,5,1,10,ko,Q3,2026
APP_026947,Japan,527,13.8,1.9,985679.47,333,21,1300,th,Q2,2025
APP_069714,Russia,23710,3.74,4.6,525190.97,6661,6954,41097,pt,Q3,2024
APP_028832,India,337,6.85,2.3,737029.3,124,12,330,es,Q4,2024
APP_010091,United States,4072,17.71,3.1,809866.59,3976,1752,7544,vi,Q1,2026
APP_002037,United States,10,4.32,4.4,891885.52,5,1,10,ja,Q4,2024
APP_073256,Brazil,232,20.61,3.1,173280.72,18,75,107,es,Q4,2024
APP_089546,Japan,291,28.42,3.8,270320.21,350,22,230,de,Q3,2026
APP_033051,United States,15,7.29,4.3,425400.92,8,3,10,pt,Q2,2026
APP_060507,Canada,10,8.87,4.5,271944.77,5,1,10,tr,Q4,2024
APP_074318,Bangladesh,24954,3.78,4.0,801574.65,5272,2811,3995,ru,Q2,2024
APP_052984,Brazil,44213,14.82,3.8,913176.11,20222,7214,29501,ru,Q1,2024
APP_025328,Mexico,258,7.32,4.1,461505.09,4060,117,3895,en,Q4,2026
APP_085978,United Kingdom,5870,17.3,2.4,627703.24,3907,1380,3416,vi,Q3,2024
APP_059676,Russia,204,25.93,4.5,910811.57,21,29,194,pt,Q1,2024
APP_078280,South Korea,2528939,8.88,5.0,92201.7,1160100,303533,4125831,en,Q2,2024
APP_052388,India,7995,7.35,3.4,320821.45,1723,3407,9997,pt,Q2,2024
APP_032173,India,88,38.54,2.5,348674.35,807,195,702,ru,Q3,2025
APP_042478,South Korea,11974,70.06,3.8,869180.9,4508,1945,6028,vi,Q4,2026
APP_078048,United States,210,9.23,1.5,855192.31,746,269,1937,zh,Q1,2026
APP_067272,India,81,6.23,3.9,152066.8,93,5,95,ar,Q3,2024
APP_024395,Egypt,7562,33.93,3.7,790900.9,4484,878,9562,pt,Q3,2025
APP_054325,India,59,34.74,1.2,581601.12,12,13,75,ar,Q2,2025
APP_040668,South Korea,150462,11.67,4.3,769768.84,56321,5971,10525,ru,Q3,2024
APP_083785,Germany,149,45.66,2.9,404889.41,36,25,81,en,Q2,2025
APP_045725,United States,100,19.23,3.3,493107.95,120,84,340,en,Q1,2025
APP_029782,Vietnam,27066,15.43,2.7,292916.56,26036,2282,19676,ja,Q3,2025
APP_064633,Brazil,2214,20.07,2.1,658030.58,1805,459,3736,tr,Q3,2025
APP_056844,Russia,15,11.06,4.2,698731.18,7,5,25,tr,Q1,2026
APP_009524,Mexico,10,4.13,3.0,47906.05,5,1,10,tr,Q3,2026
APP_027454,United States,217679,17.05,4.2,578794.11,80174,38505,232065,de,Q1,2026
APP_060963,Egypt,2118,16.21,4.9,24269.27,1008,233,2450,tr,Q1,2024
APP_055587,Japan,30,5.79,3.8,284230.63,8,3,17,ru,Q2,2024
APP_079270,Germany,49770,6.95,3.5,566713.46,13750,2117,42910,zh,Q1,2024
APP_017610,Canada,19155,20.84,3.3,826708.71,5271,4125,13824,id,Q3,2024
APP_077016,Indonesia,11,7.47,4.1,275951.98,8,2,14,pt,Q4,2025
APP_045577,Egypt,1695,13.99,3.9,61212.11,66,226,712,fr,Q2,2025
APP_081049,Canada,177313,16.09,4.6,684789.96,572420,13438,872314,ar,Q2,2026
APP_006931,Spain,416,5.54,4.2,498746.25,1307,201,1705,fr,Q2,2025
APP_053830,United States,86,20.77,4.1,815591.3,77,7,18,ru,Q2,2025
APP_080445,India,249,54.63,2.5,870324.64,93,22,706,es,Q2,2025
APP_069992,United States,197,4.91,3.7,287016.63,291,249,269,hi,Q4,2026
APP_055940,Poland,79,7.88,5.0,477455.74,36,5,28,tr,Q4,2024
APP_077837,Netherlands,3909,9.29,4.2,112928.91,5079,2162,6645,vi,Q4,2025
APP_099165,United States,175,21.15,2.8,63907.32,138,41,17,hi,Q3,2024
APP_061502,Canada,51937,16.29,4.2,787743.03,18014,14507,61937,ja,Q3,2024
APP_001252,India,73,26.04,4.9,57633.6,157,58,354,pt,Q3,2025
APP_002971,United States,3990,11.37,3.4,224775.47,2508,867,4006,es,Q1,2024
APP_038789,India,1127,72.08,3.4,245601.12,545,10,199,ko,Q3,2025
APP_063557,United Kingdom,19,17.33,4.2,50754.85,52,30,135,es,Q2,2026
APP_062824,Vietnam,97131,98.84,3.4,948195.82,96686,5176,109768,hi,Q3,2025
APP_012595,Brazil,12361,4.64,2.9,125615.44,1034,2801,7291,ja,Q2,2026
APP_030573,France,145,6.9,3.0,177758.79,133,86,211,zh,Q3,2026
APP_031718,United States,33448,16.61,2.7,558117.88,35310,12768,68564,ar,Q1,2026
APP_061985,Indonesia,25,30.41,3.2,389320.55,9,4,13,tr,Q4,2026
APP_042388,Thailand,724,19.98,3.2,857422.74,128,211,1331,vi,Q4,2026
APP_047252,United Kingdom,3155,5.39,3.5,906905.96,3954,444,4930,ar,Q1,2026
APP_099772,India,9545,12.55,5.0,904760.62,8316,4340,14660,ar,Q3,2026
APP_073448,Philippines,12,13.09,4.0,744476.05,5,1,10,es,Q3,2025
APP_039037,Japan,200,11.38,2.8,642739.84,14,37,237,de,Q1,2024
APP_019894,Thailand,824,29.32,1.9,156668.36,117,178,332,vi,Q4,2024
APP_078974,Turkey,1803,6.8,4.1,295277.43,89,312,1531,zh,Q4,2026
APP_060591,South Korea,256,8.34,2.2,826148.3,310,81,494,fr,Q3,2024
APP_056479,Russia,7729,9.37,3.7,171139.47,827,439,7718,de,Q4,2026
APP_056380,France,1850,74.55,2.1,165310.67,1152,742,3248,es,Q2,2024
APP_002136,Egypt,10,8.05,3.4,140241.13,5,1,10,ko,Q1,2024
APP_052949,Spain,2271241,35.36,4.8,444657.95,881902,379746,2525178,tr,Q4,2026
APP_024579,Australia,1926,3.48,4.9,911667.11,2535,217,1539,tr,Q2,2024
APP_014451,France,34565,6.44,3.5,193880.75,13003,5163,91407,ko,Q1,2025
APP_004701,United States,491,15.69,2.7,265876.23,44,83,575,id,Q3,2024
APP_076270,Mexico,27,6.05,2.5,376320.06,47,7,58,ru,Q1,2026
APP_038592,Argentina,10,4.39,2.8,421528.33,5,1,10,zh,Q3,2026
APP_039871,Italy,40,2.52,3.4,705008.43,11,3,47,en,Q3,2024
APP_091684,Germany,2703,9.39,3.5,336404.42,885,274,7518,ar,Q1,2026
APP_077546,Nigeria,48,15.4,1.3,538790.66,58,15,27,ko,Q1,2024
APP_076491,Turkey,25549,3.32,4.2,501861.79,58477,28859,34106,hi,Q4,2024
APP_048143,Japan,8180,13.46,5.0,900018.13,15889,2270,23548,vi,Q1,2024
APP_038170,Spain,109,23.09,2.5,756467.98,25,10,72,tr,Q3,2026
APP_084786,United States,999,19.83,3.7,968110.59,51,286,1569,vi,Q1,2024
APP_003523,India,57412,46.41,4.2,571162.64,20701,8748,13693,id,Q1,2025
APP_027630,United States,495,65.67,2.4,442600.24,73,114,616,en,Q4,2026
APP_078746,Argentina,961,10.21,3.4,809359.11,90,184,421,es,Q4,2025
APP_064103,Indonesia,1996,6.24,3.1,846977.22,2476,836,12573,ja,Q1,2024
APP_032729,Japan,38,5.98,3.0,249249.91,5,3,54,ko,Q1,2026
APP_000563,Saudi Arabia,32458,23.52,2.8,131936.58,13286,6068,8178,th,Q2,2024
APP_094747,Brazil,13987,8.24,2.3,797907.76,5501,2346,12978,th,Q1,2024
APP_088042,Argentina,6220924,34.71,5.0,185988.9,3794400,555674,5438824,ar,Q2,2026
APP_028955,India,726,31.64,3.0,886103.52,1203,73,2285,ru,Q4,2025
APP_002935,United Kingdom,48,5.27,3.4,575654.07,20,10,16,de,Q4,2024
APP_098854,Japan,1025330,5.17,3.6,568543.76,892440,217839,2344507,vi,Q2,2026
APP_023356,Brazil,3013,11.59,4.9,217909.7,5367,2353,13214,es,Q2,2026
APP_026940,Indonesia,2841,30.44,3.9,495184.49,2219,161,14322,th,Q2,2026
APP_037392,United States,33,2.13,4.5,795791.25,59,30,25,ko,Q3,2026
APP_037466,Thailand,1680,3.13,2.1,551470.01,1219,1124,7172,pt,Q1,2026
APP_065005,Philippines,41091,94.38,4.2,187875.74,60025,1970,44388,zh,Q3,2025
